445822905,445822903,886184608,2844561755,1787462119
886184608,445822905,4821517643,4821517715
4821517643,886184608,1849683434,4821517644
1849683434,4821517643,4818727605,582469492
582469492,1309499340,2427856500,1309499403,1849683434
1309499340,582469492,2427856512,1309499333
2427856512,1309499340,2427856511,2427856502
2427856511,2427856512,2427856510,2427856504
2427856510,2427856511,4300041481,2432488163,2427856505
4300041481,2427856510,587752712,4300041480
587752712,4300041481,2728660918,2930612849
2728660918,587752712,277087553,2728660915
277087553,2728660918,2728660916,5263806074
582469490,2639728622,1787461842,2769934151,2783150733
2639728622,582469490,2639728623,2639728620
2639728623,2639728622,2783150727,2639728621
2783150727,2639728623,5285699468,2783150703
5285699468,2783150727,1350861866,5285699473
1350861866,5285699468,4456614581,1787461845
4456614581,1350861866,277087571,1829722971,1829722977
277087571,4456614581,441346548,282678595,1829722975,1787461857
441346548,277087571,1829722972,2726638941
277945674,1814624939,2931318140,1814624943,425752517
1814624939,277945674,3075513482,4456614596
3075513482,1814624939,3070501419,4456614594
3070501419,3075513482,582469491,4456614595
582469491,3070501419,277087196,3070501414
277087196,582469491,2983225441,4456614598
2983225441,277087196,3033143329,2983225437
3033143329,2983225441,4269368056,3033143327
4269368056,3033143329,2906364736,4269368059
2906364736,280665710,3748268539,4269368056
280665710,2906364736,2930612830,3251105965
2930612830,280665710,277945633,3251105966
277945633,2930612830,2432637034,2427856472
4456614598,277087196,2930612836,2747188287,2747188284
2930612836,4456614598,2728660913,2728660912
2728660913,2930612836,2728660916,2728660912
2728660916,2728660913,277087553,2728660915
5263806074,277087553,5263806081
5263806081,5263806074,1814624996
1814624996,5263806081,4456614611,2261552331
2261552331,1872980681,1814624996,4300041480
1872980681,2261552331,1872980711,1872980716
1872980711,1872980681,1872980716,1872980775
1872980716,1872980711,280665087,1872980681
280665087,1872980716,5268071151,1872980775
5268071151,280665087,5268071152,1843719265
1843719265,582469498,5268071151,1843719185
582469498,1843719265,5268059849,582469499
2931318140,277945674,2860226546,2931318141
2860226546,2931318140,3158097313,2860226545
3158097313,2860226546,2860226539,3075513474
2860226539,3158097313,2925712575,2925712578
2925712575,2860226539,2836040968,2925712576
2836040968,2925712575,2925712570,2836040969
2925712570,2836040968,2836040965,2925712568
2836040965,2925712570,2925712568,2836040966
2925712568,2836040965,2804443357,2925712570
2804443357,2925712568,1893500468,2836040964
1893500468,2804443357,582469463,4456614586,1893500446
582469463,1893500468,2830824466,2714249454,2714249462
596114548,5271311833,5263719127,5263724727
5271311833,596114548,277086646,5271311830
277086646,5271311833,2020476365,596114550
2020476365,277086646,1911759011,2020476196
1911759011,2020476365,596114556,1904541664
596114556,1911759011,277086647,5271311829
277086647,596114556,596114264,596114546,3995509447
596114264,277086647,2293617495,3523386369
2293617495,2340741227,596114264,3526298025,3523386369
3526298025,2293617495,1798135850,596114244
1798135850,3526298025
2432637034,277945633,2386060363,2432637043
2386060363,2432637034,2119520652,2386060365
2119520652,2386060363,2986695126,1893501392
2986695126,2119520652,2986695121,2986695129
2986695121,2986695126,2386060353,2986695125
2386060353,2986695121,1893501304,2736623084
1893501304,2386060353,3457182329,1893501298
3457182329,1893501304,3457182320,3457182328
3457182320,3457182329,1893503954,3457182318
1893503954,3457182320,1893500981,1893503946
1893500981,1893503954,3095207951,3095213521
3095207951,1893500981,3095213522,3734599142
3095213522,3095207951,2966477908,3095213521
2966477908,3095213522,2119520636,2966477906
2119520636,2966477908,587752711,1893500623
587752711,2119520636,1261883721,2966477903
1261883721,587752711,2815869117,2966477902
2815869117,1261883721,2823876364,2815869116
2823876364,2815869117,2975681354,2837277586
2975681354,2823876364,2248398133,2975681355
2248398133,2975681354,2823876353,2248398164
2823876353,2248398133,2248398099,2823876356
2248398099,2823876353,2966477895,2248398141
2966477895,2248398099,2248398081,2966477894
2248398081,2966477895,1801311961,2248398083
1801311961,2248398081,2769215879,2966477891
2769215879,1801311961,1801311962,2769215880
1801311962,2769215879,1801311963,1801311966
1801311963,1801311962,582469470,2781839304
582469470,1801311963,2753380427,2752219466,2769215865
2753380427,582469470,582469472,2839097339
582469472,2753380427,277753486,277753480
582469466,1869291592,3156576886
1869291592,582469466,425752517,1814624944
425752517,1869291592,3164252743,277945674
277087361,2950859748,285930080,206845527,285892795
280665760,445822922,3748257850,282678825
445822922,280665760,3747772220,2726853849,3748257849
3747772220,445822922,1788021038,1830173080,5187148845
1788021038,3747772220,1350861928,1788021026
1350861928,1788021038,282678677,1787337962,1788021029
282678677,1350861928,1788021039,1934502779
1788021039,282678677,1787337927,1788020969
1787337927,1788021039,1788021040,1787337952
1788021040,1787337927,582469513,1788021082
582469513,1788021040,1787462087,1787462063
1787462087,582469513,1788021041,1803719550
1788021041,1787462087,493406139,1788021087
493406139,1788021041,1787338027,2919335520,1803719532
280664933,3747854355,285893022,3747854356
3747854355,280664933,2899267676,2370367194,1271953755
2899267676,3747854355,1617762851,4456614637,4456614636
1617762851,2899267676,445822881,1798089350,1271953754
445822881,1617762851,445822883,1271953796,1271953744
206844527,1818047102,1818047121,1818047153,206844545
1818047102,206844527,1818047092,1818047088
1818047092,1818047102,587752781,1818047088
587752781,1818047092,2293532440,1817992970,1913326222
2293532440,587752781,1817992904,2127140363,2293532441
1817992904,2293532440,1817992857,2127140356
1817992857,1817992904,2293532433,2127140354
2293532433,1817992857,587752772,2293532432,2127140346
587752772,2293532433,3054019455,3054019476,2572156654
3054019455,587752772,587752773,3164257062
587752773,3054019455,285929385,3593980499,4823472814
285929385,587752773,587752771,2943949345,4823472803
587752771,285929385,587752769,587752775,2943949342
587752769,587752771,2572078065,2951935437,4456614641
282678721,582469510,206844743,1787461846
582469510,282678721,582469511,445822952,2728365903
280664796,285924716,1798089547,280664797
285924716,3687129331,4323863291,280664796
3687129331,285924716,941943735,3687129326
941943735,3687129331,280665085,285925212,3932774063
587752745,587752747,5269583561,5269583565
5269583561,587752745,1806451556,5269583564
1806451556,5269583561,587752744,587752743
280665085,941943735,587752750,968012068
968012068,582469526,587752747,280665085,587752744
5269583565,587752745,587752748,5269583569
587752749,587752748,285902332,587752750,587752746
285902332,587752749,280665124,285901925,1789000426
280665124,285902332,285901952,2394129507
587752741,2726862044,2726866004,587752738
2726862044,587752741,1810283526,2726638961
1810283526,4181681050,2726862044,2428346052
4181681050,1810283526,4181681048,2719430589
2719430589,2428346047,2719430590,2719430587,4181681050
2428346047,2719430589,2719430592,587752734
285924015,1345594584,587752785,285924016
1345594584,285924015,285924016,285924722
285924722,1969406484,1345594584,285923338
285923338,2537518821,285924566,285924722,285924712
2537518821,285923338,1719887145,445822889
1719887145,2537518821,1564346180,1719887141
1564346180,1719887145,282317481,1564346186
282317481,1564346180,3932774067,4097266837,285925260
3932774067,282317481,3932774063,3932774072
3932774063,3932774064,3932774067,941943735
587752750,280665085,587752747,587752749,285902401
587752730,3747892819,3747892821,3747909336,280665274
3747892819,587752730,2723681887,4456614609,4456614608
2723681887,3747892819,2723681885,4456614607
2723681885,2723681887,280665273,4456614606
280665273,2723681885,3747892822,3747909337,3747852823
3747852823,445822907,4456614604,4456614615,280665273
445822907,3747852823,2736186103,441346545
280667098,3662338925,1271953791,4149945713
3662338925,280667098,2992574934,1271953811,4456614571
2992574934,3662338925,4134053288,2992574935
4134053288,2992574934,587752710,2992574936
587752710,4134053288,2752112459,3075513464,968012062
2752112459,587752710,2757235619,2752112491
2757235619,2752112459,2757235624
2757235624,2757235619,583976739
582469455,2986695097,2820947403,2944055320
2986695097,582469455,2749582908,2989637392
2749582908,2986695097,2971496830,4456614573
2971496830,2749582908,2981209090,2971496829
2981209090,2971496830,2981209089,2981209087
2981209089,2981209090,582469457,2981209087
582469457,2981209089,3075513464,3731543160,2981209085
3075513464,582469457,587752710,3075513460
968012062,587752710,585337603,2992574954
2992574954,968012062,2992574947,2992574953
2992574947,2992574954,2711057708,2992574952
2711057708,2992574947,2711057696
2711057696,2711057708,3290571761
3290571761,2711057696,1271953801,4149945714
1271953801,3290571761,587752707,4456614571,1271953807
587752707,1271953801,3149134544,280668518,3408740581
280668439,3467390712,3461374326
3467390712,280668439,3461374346,3467390711
3461374346,280668435,3461374345,3467390712
280668435,3461374346,3459968173,3461374353
587752721,3095207957,1787462006,2774844072,3099029961
3095207957,587752721,1787337816,3095207956
1787337816,3095207957,3095207956,1787337738
3095207956,1787337816,1788020852,3095207957
1788020852,3095207956,5187148845,2726853850
5187148845,1788020852,445822920,3747772220
445822920,5187148845,282678825,1787337689,2726853849
282678825,445822920,280665760,282678595
5263719127,596114548,5271290976,5263719129
5271290976,5263719127,5263724721,5271290974
5263724721,5271290976,5271290995,5263724724
5271290995,5263724721,2160793299,5271290994
2160793299,5271290995,2043292929,2160793296
2043292929,2043292930,2160793299,5271875364
5271875364,2043292929,1849580995
1849580995,1849580996,5271875364,1849580997
1849580996,1849580995,1849580997,1849580998
1849580997,1849580996,1849580998,1849580995
1849580998,1849580997,5263732572,1849580996
5263732572,1849580998,493406129,5263732573
493406129,5263732572,5271280362,2335021913
265513282,3637371208,946143524,5257747685,1902666418
5257747685,265513282,3554226310,5257747372
3554226310,3656474039,3554226311,5257747685
3656474039,3554226310,1939734785,3656474038
1939734785,3656474039,1902643748,3554226337
1902643748,1939734785,946143521,5267522623
946143521,1902643748,3620929654,946143402
3620929654,946143521,3620929671,3620929655
3620929671,5267522630,3620929654,1814624874
1814624874,3620931112,3620929671,1814624881
1814624881,418797718,1814624879,1814624874
418797718,1814624881,1902553730,1814624877
1902553730,418797718,4823746291,1902553653
4823746291,265513320,1902553730,4823746294
265513320,4823746291,4823746300,3653199585
3653199585,3637371232,265513320,3653199582
3637371232,3653199585,3637371234
262661356,4076342498,262661326,285902974,4076342497
4076342498,961324209,4076342497,262661356
961324209,4076342498,285901467,1835515107,1835591408
285901467,961324209,285901381,961324211
285901381,285901467,4076344538,961324210
4076344538,285901381,285901141,4076344541
587752724,2408850313,282677887,5040933018,135318964
587752709,3149130402,3424746563,2923295850,3408740524
3149130402,587752709,3149130401,3149130413
3149130401,3149130402,3149130400,3149130414
3149130400,3149130401,587752708,3136659188,3149130393
587752708,3149130400,3149130399,3080026141,3149130393
3149130399,587752708,3080024532,3149130393
3080024532,3149130399,3274193755,3080026140
3274193755,3080024532,3080024531,3274193750
3080024531,3274193755,4178746786,3080026148
4178746786,3080024531,3274193754,4178746788
3274193754,4178746786,4169780042,3274193750
4169780042,3274193754,280668438,4169780043
280668438,4169780042,4149951725,3408740549,3454168230
277087523,445822877,3222443148,285925881,1271953747
445822877,277087523,445822879,1271953808,1349842862
445822879,445822877,1349842847,2899267680,2268286132
1349842847,445822879,2986696436,2268286133
2986696436,1349842847,4277473571,2986695132
4277473571,2986696436,493406133,3747854353,4277473574
493406133,4277473571,3747854354,4277473572,4277473574
587752728,5267690501,2767319492,587752729,1923905833
5267690501,587752728,5267690511,5267690508
5267690511,5267690501,5267690513,5267690517
5267690513,5267690511,587752739,5267690517
587752739,5267690513,3233620908,2984869782,3220644209
3233620908,587752739,3233620909
3233620909,3233620908,3220644229
3220644229,3233620909,3204180445,3233620899
3204180445,3220644229,587752742,3204180443
587752742,3204180445,3214908477,5269583592,3204181179
3214908477,587752742,5269583596,3214908476
5269583596,3214908477,3204181181,5269583591
3204181181,5269583596,5269583586,3204181180
5269583586,3204181181,3204180446,5269583583
3204180446,5269583586,5269583549,3204180447
5269583549,3204180446,582469520,5269583552
1934502779,1934502769,282678677,1934502772
1934502769,1934502779,1788020881,1934502772
1788020881,1787462006,1934502769,1788020879
1787462006,1788020881,587752721,1787462008
671426212,671426179,279750047,671426297,1860725902
671426179,671426212,671426157,671426288
671426157,671426179,961285312,671426156
961285312,671426157,1820700447,671426237
1820700447,961285312,961285314,671426113
961285314,1820700447,961285323,135319513
961285323,961285314,671426040,671426028
671426040,961285323,961285311,671426027
961285311,671426040,961324215,671426064
961324215,961285311,2408871724,2408867925
2408871724,961324215,671426024,2408871585
671426024,2408871724,2408871587,5269621336,282678874
282678874,671426024,582469516
1799246450,1859033633,285891104,285901691
1859033633,1799246450,1799246449
285891105,285891106,1799246449,285891107
285891107,285891105,1818815943,285891678
1818815943,285891107,1799246419,1818813369
1799246419,5269597077,1818815943,5269605134
5269597077,1799246419,1818815924,5269597073
1818815924,5269597077,5269597071,1831298044
5269597071,285891134,1818815924,5269597073
285891134,5269597071,5269597069,285891649,1834848624
285891504,5269604699,5269604691,285891678,5269604701
5269604699,285891504,1904850932,5269604701
1904850932,5269604699,285891136,1904850944
285891136,5269597078,5269597082,1904850932
5269597078,285891136,5269597069
5269597069,5269597078,5269597070,285891134
285891640,5265892020,5265891746
5265892020,285891640,285891645,5265895023
285891645,1834848300,5265892020,285891649
285891678,285891504,285891107,285891106
285891106,285891105,1834849084,285891678
1818047265,285892762,1818047244
285892762,2126851801,2126851821,1818047122,1818047265
2126851801,285892762,1818047114,2127140373
1818047114,2126851801,1817993008,2127140371
1817993008,1818047114,587752782,1817992981
587752782,1817993008,1817992990,1817992988,2126851768
285892793,5269520577,5269520565
5269520577,285892793,285892794,5269520562
285892794,206845508,5269520577,285892795
285898973,285898976,285898967,285899261,5127177710
285898976,285898973,285899611,285898969
285899611,285898976,961285315,1795223882,961285307
961285315,285899611,961285318,961285316
961285318,961285315,285899263,961285317,285899294
285899263,961285318,285899262,285899290
285898969,285898976,285898967,1832232851
1832232851,961285313,285898969
285899051,285899040,285899215,285899021
285899040,285899051,961285309,285900038,285899037
961285309,285899040,285899075,285899074,285899050
285899050,285899047,961285309,285899074
285899038,961285313,285898966,5127177712
961285313,285899038,285899039,1832232851,285898978
285899039,961285313,1640847499,961285316
1640847499,285899039,285899017,285899290
285899017,1640847499,2393654969,285899216
2393654969,285899017,285900038,2393654961
285900038,2393654969,285899215,285899040
285899037,285899074,285899040,285899021
285899021,262661199,285899037,2527916501,285899051
285899261,1795223879,285898973,5127177702
1795223879,285899261,961285307,1795223877
961285307,1795223879,961285320,285899611,285899538
961285320,961285307,961285317,285899535
961285317,961285320,285899268,285899381,961285318
285899268,961285317,285899262,285899271
285899262,285899268,285899263,262661188
1795223876,1795223877,5127177702,1795223875
1795223877,1795223876,285899538,1795223879
285899538,1795223877,285899535,961285307,1795223878
285899535,285899538,961285320,285899381
285899381,1795223881,961285317,285899535
961285316,961285315,1795223882,285899039,285899294
1795223882,285899611,961285316,4287450536
1795223878,285899538,1795223881,1795223875
285899216,2393654961,285899290,285899017,1795223884
285899832,285899833
285899833,285899832,2393654949,1795223884
285900445,3408740515,1832232873,285900446
285900446,4697730275,285900445
285900591,2392421243
2392421243,285900825,285900591
285900617,285900464,1795223904,1787747545
1795223904,285900617,1795223895
484267453,484267452,4697730274,285900464
484267452,484267453,262661204,262661205,3408740515
262661204,484267452,285900760,262661205
484267446,484267497,262661217,285900850
484267497,484267446,285900898,961285310
285900898,484267497,484267663
280664379,2129622684,285901019
285901019,280664379,285901018,1821857669
285900987,1834520305
1834518295,285901087,1834518783
285901087,1832176640,1835515061,1834518295,285901144
1832176640,285901087,1832176641,285901160
1832176641,1832176640,1832176642,1832176661
1832176642,1832176641,587752719,1832176646
587752719,1832176642,285901459,1973335913
285901459,587752719,1835515107,961324211
1835515107,285901459,961324209,1835515058
5269626360,285901141,5269626348,5269626363
5269626348,5269626360,5269626362,4076347491
4076347491,5269626348,1832176661,1832176662
1832176661,285901160,1832176641,4076347491
285901160,1832176661,285901144,1832176640
285901144,285901160,285901087
961324210,1832176651,285901381,1832176662,961324211
1832176651,961324210,1832176646,1832176660
1832176662,961324210,4076347491,4076347494
961324211,1832176646,285901467,961324210,285901459
1832176646,961324211,1832176642,1832176651
285901597,2833450858
2833450858,285901597,285901611,2833450863
285901611,2833450858,2833450895,2891989058,1821858706
1584983951,1835614666,5269620587
1835614666,1584983951,5269620578,5269620609
5269620578,1835614666,5269620602,5269620580
5269620602,5269620578,1831295861,5269620605
1831295861,5269620548,1835614501,5269620602
5269620548,1831295861,5269620572,5269620551
5269620572,5269620548,5269620575,5269620574
5269620575,5269620572,5269620546,5269620577
5269620546,5269620575,5269620547,961324213
2889307938,961324213,2833450895,2889307937
2833450895,2889307938,285901611,2833450892
2891989058,285901611,2891989054,2891989037
2891989054,2891989058,285901612,2891989053
285901612,2891989054,285901149,1821858397,5269633830
285901149,285901612,5269633822
582469516,2429824094,282678874,582469517,135318964
1798089289,285902327
285902327,285891104,2394129509,1798089289
285891104,285902327,1799246450,280664797
280664797,3687129325,285891104,280664796
1835514625,1835514485,1835514936
1835514485,1835514625,135314446,1835514663
135314446,2119520087,1973335707,1835514485
1835514811,5269871912,1836852933,5269832773
1836852933,5269871913,1835514811,1835514921
1835514921,5269877236,1836852933,5269877242
285920957,582469504,2011561947,285902976,2011561967
582469504,285920957,285921055,582469503
285921055,582469504,582469505,582469507
582469505,285921055,285921009,285921128
285921009,582469505,5269887385,285921373
582469503,285921018,582469507,582469504
582469507,5269889325,285920966,285921055,582469503
5269889325,582469507,285921128,1832176645,5269889329
285921128,5269889325,285921271,582469505
285921271,285921128,5269887371,5269888179
285921942,285921928,1835591408
285921928,285921942,1835592088,1835515172
1835592088,285922019,285921928
1798089547,1401360959,280664796,285924712
2950859120,1350861828,2950859121
1350861828,2950859120,285923213
1969406484,285924722,2951882505,587752785,445822889
2951882505,1969406484,2626886770,2951882506
2626886770,2951882505,587752775,2626890669
587752775,2626886770,587752771,2954931962,2626890668
285925212,285925260,941943735,582469526
285925260,285925212,282317481,587752784
1349842838,587752756,2268286133,1349842851,1349842977
1349842851,2268286132,445822870,1349842862,1349842838
277087200,4456614635,1802008243,285927206
1802008243,277087200,285927207,4344454773
285925882,961285308,285927207,1196605282
1196605282,2899606592,285925882,961285322,1196605275,1794068916
2899606592,1196605282,1196605270,2941580410
1196605270,2899606592,2941529117,1794068676
2941529117,1196605270,3665149150,2941529111
3665149150,2941529117,445822865,1828912855,1828912853
961285322,285929062,285929375,1196605282
285929375,2941528097,2941580410,961285322
2941528097,285929375,285927884,2941528092
285927884,2941528097,441346568,2941529101,285929379
441346568,285927884,441346556,3665149151,445822876
441346556,441346568,1903975181,1903975185
285927965,1795443487
1795443487,285927965,1653386029,1795443596
1653386029,1795443487,1795443581,1795443499
1795443499,1795443502,1653386029,1795443592
1795443502,1795443499,587752763,1795443640
587752763,1795443502,1204812999,587752760,587752765
1204812999,587752763
285929062,961285322,961285308,961285321
961285308,285929062,285929776,285928122,285925882
285929776,961285308,5324057478,5324057453
961285321,285929062,2941528092,5324057488,1834158964
2941528092,961285321,285929379,2941528097,2968493099
285929379,2941528092,445822876,285927884,285925881
445822876,285929379,445822870,441346568,1349842862
445822870,445822876,1349842851,1903975181,2844224479
285924577,1345594581,285924016,285927972,285924022,1829645216
285924022,1837090065,2429126547,285924577
1837090065,285924022,1345594580,1837090069
1345594580,285927973,1837090065
285924016,1345594584,587752786,285924577,285924015
285930080,3099072337,285930079,277087361
3099072337,285930080,587752783,3099072349
587752783,3099072337,2127140367,2127140359,1818047118
2127140367,587752783,1818047069,2126851795,2127140369
1818047069,2127140367,2126851797,2127140368
2126851797,1818047069,1817992990,2126851793
1817992990,2126851797,587752782,2126851788
1817992988,587752782,1817992985,2126851772
1817992985,1817992988,2572156701,2572156697
2572156701,1817992985,1817992981,2572156693
1817992981,2572156701,1817992970,1817993008
1817992970,1817992981,587752781,2126851741
1913326222,587752781,1913326219,2293532438
1913326219,1913326222,587752780,2293532437
587752780,1913326219,2807508460,206844545
1203989488,285931107,1203989475,1203989476
285931107,1203989488,3188035656,2354835362,2350703083
3188035656,285931107,285931104,3188035659
285931104,3188035656,1205497132,285931782
1205497132,285931104,1829671303,1835590831
1854511842,1854511787
1854511787,1854511789,1818047244,1854511842
420277116,587752799,1418859543,5279260868,420277117
587752799,420277116,1832949431,1832949494
1832949431,3226758958,587752799,1838913497
3226758958,1832949431,1837607135,1915945920
1837607135,3226758958,1837607139,1837607110
1837607139,1837607135,287026538,1837607113
287026538,1837607139,1989769161,1837607152
1989769161,287026538,2894274846,286910653,2875724171
287026041,2894274846,287026200,1832949397
2894274846,287026041,1989769161,2894274844
286910653,587752837,989531157,1989769161
587752837,286910653,587752838,587752836
587752838,1832949456,1832949497,587752837,287026323
287026323,930306579,587752838,2319784166
287023351,1851263910,3801404126
3801404126,2335011560,287023351,1790169483
1790169483,3801404126,287023508,1790169481
287023508,1787677041,1905724618,1790169483,1617762837
1617762837,287023508,287021468,1905724390
287021468,1787676982,4922659999,1617762837
1787676982,287021468,3472126592,1905723601
3472126592,1787676982,3472126591
4922659999,287021468,1787676984,4922659995
1787676984,4922659999,287023549,4922659990
287023549,1787676984,287023454,287023778
287023454,287023549,1997455896
1204813002,3472127003,1846018796,3145896073
3472127003,1204813002,2860247576,2747188248,3737507188
2860247576,3472127003,5268088278,2860247574
5268088278,3603227134,5268088279,2860247576
3603227134,5268088278,3390609593,3603227135
3390609593,1564997631,3603227134,2747188201
1564997631,3390609593,3390609601,2747188198
3390609601,1564997631,3390609605,3472127017
3390609605,3390609601,2747188176,3472127018
2747188176,3390609605,5268080159,3472127019
5268080159,2747188176,3472127020,5268080160
3472127020,5268080159,1204813006,2747188196,2747169777
1204813006,3472127020,3472127024,5034418688
427996944,457623185,5269265351,287610156
457623185,427996944,427996933,430421588
427996933,457623185,457623188,427996932,430421568
457623188,427996933,427996937,430421572
427996937,457623188,457623190,3472127016
457623190,427996937,427996939,430421550
427996939,457623190,457623192,3472127014
457623192,427996939,427996942,430421498
427996942,457623192,427996941,3472127012
427996941,427996942,457623193,3472127010
457623193,427996941,457623195,430421558
457623195,457623193,287022773,430421504
287022773,457623195,430368607,277945680
430368607,430368591,457623177,287022773
430368591,430368607,430865382,430368518
430865382,430368591,430368590,975875795
430368590,430865382,430368595,2032664999
430368595,430368590,430368608,430368542
430368608,430368595,2032664992,430865408,430368536
2032664992,430368608,430368593,2032664939
430368593,2032664992,430368600,430368440
430368600,430368593,429895290,2005409062
2005409062,430368603,430368600,2005409010
430368603,2005409062,430368601,429895318
430368601,430368603,3472126997,429895297
3472126997,430368601,287022854,1997456079,2005409012
287022854,3472126997,2005409008,2005409029
425752535,430865370,427996953,277945680
430865370,425752535,424262723,975875795
424262723,430865370,424262890,1997456154
424262890,424262723,424263458,1997456148
424263458,424262890,424263671,1997456137
424263671,424263458,1997456120,1997456131
1997456120,424263671,287022958,2006165601,1997456119
287022958,1997456120,1997456100,424264158
424264158,1997455982,1997456005,287022958
1997455982,424264158,287022629,2005408977,1997455978
287022629,1997455982,1997455970,2005408979
1997456100,287022958,424263950,1997456090,1997456119
424263950,1997456100,1154887292,424263960
1154887292,424263950,424262948,3472126999
424262948,1154887292,1154887224,1997456117
1154887224,424262948,3472126998,1997456099
1997456099,424263582,1997456088,1997456116,1154887224
424263582,1997456099,1787677844,1154887233
1787677844,424263582,424264065,1997456115
424264065,1787677844,424263985,1997456086
424263985,424264065,424262940,424266322
424262940,424263985,1997456098,1997456114
1997456098,424262940,287022959,1997456084,1997456113
287022959,1997456098,429351688,424264637
287023350,1887914392,3472126994,2335021972
1887914392,287023350,424265266
429351733,1788810557,429351732,429351735
1788810557,429351733,2340100494,3667650203
287023453,2968486685
2968486685,287023453,287023547,1787677120
287023547,2968486685,1787677041,287023778
1787677041,287023547,287023508,1787676985
287021475,287021476,1790170799,1937189546
1937189546,2280703624,287021475,1937189891
2280703624,1937189546,2280703631,2218641405
2218641405,2280703642,2280703624,2280703618
2280703642,2218641405,287023214,2280703646,2280703639
287023214,2280703642,2280703639,428874917,2280703675
428874917,265513391,950431759,287023214,5269302469
265513391,428874917,2327495201,1797417787
2327495201,265513391,2327495208,2327495209
2327495208,2327495201,989586469,2327495209
989586469,2327495208,1790173229,2327497150
1790173229,989586469,937504643,1790173341
937504643,1790173229,265513414,2032715628
265513414,265513416,937504643
587752833,1832949371,587752817,3226744737
1832949371,587752833,3229541326,587752834
587752834,1832949400,1832949371,2257911034
1832949400,587752834,3215831164,3229507719
2257911034,587752834,2319784158,2257911055
2319784158,3229507513,2257911034
587752836,1838913497,1837607136,1838913534,587752837,1837607117
1838913497,587752836,1832949431,1838913534
286910639,1324683183,989531163
1324683183,587752842,286910639,2699666240
