277087359,58.6173588,49.683814
277087361,58.6154611,49.683191
277087523,58.6051095,49.6570651
277087553,58.595614,49.639894
277087571,58.5851982,49.6581464
277088281,58.5937107,49.6576982
277094682,58.5734611,49.6311955
277503056,58.5778259,49.6367196
277565689,58.5841596,49.6303561
277753479,58.5789339,49.6505919
277753480,58.5807662,49.6473713
277753486,58.5803168,49.6456357
277945633,58.5934635,49.6449273
277945674,58.5932094,49.6298785
277945680,58.596977,49.6010706
277945804,58.587319,49.6252905
277945806,58.5777135,49.625821
277945811,58.57341,49.6260139
279750046,58.587482,49.6821166
279750047,58.5918364,49.6818457
279750537,58.5781236,49.6379686
279751589,58.6035888,49.6691538
279751790,58.6030891,49.6406017
279752668,58.6283067,49.6423589
279752669,58.6293149,49.640992
279753784,58.5874083,49.6779675
279753853,58.6037025,49.6767646
279755052,58.6036251,49.6722702
279755056,58.6149046,49.6640801
279847009,58.6153015,49.7403273
280664379,58.5812292,49.6651722
280664796,58.6024063,49.6905713
280664797,58.6018662,49.6909016
280664798,58.5955289,49.6652672
280664905,58.6148042,49.6609836
280664933,58.6034444,49.6620219
280664959,58.5998101,49.6503671
280665085,58.6015738,49.6845196
280665087,58.5996809,49.6433941
280665124,58.5988181,49.6913359
280665230,58.5981218,49.6549347
280665273,58.5956894,49.6622652
280665274,58.5973492,49.6684786
280665275,58.5937801,49.6623232
280665710,58.5934223,49.642158
280665758,58.5916337,49.6507483
280665759,58.6016724,49.6573132
280665760,58.5913522,49.6578224
280665989,58.5892183,49.6528542
280665990,58.587753,49.6528265
280665993,58.5869223,49.654351
280665996,58.5876921,49.6536078
280666004,58.5885139,49.6536049
280666006,58.5891526,49.651845
280666010,58.5891942,49.6524837
280666011,58.5893809,49.6553504
280666015,58.5890379,49.6577246
280666016,58.5896243,49.6576819
280666019,58.5906456,49.6555158
280666020,58.5896128,49.6541164
280666021,58.5898546,49.6532448
280666022,58.5902837,49.6518766
280666023,58.5907234,49.6508166
280666027,58.5911987,49.6543298
280666031,58.5916881,49.6554709
280667098,58.5776952,49.6233708
280667527,58.5872512,49.6229539
280667528,58.5872386,49.6212083
280668435,58.5757568,49.6180366
280668436,58.5761494,49.6184927
280668438,58.5761854,49.6210797
280668439,58.5734601,49.6216357
280668517,58.5787436,49.619634
280668518,58.5776516,49.6196808
281526634,58.6026507,49.6135499
281526635,58.6021507,49.5905162
282309765,58.5808869,49.6511659
282317481,58.6038171,49.6842109
282677875,58.5845839,49.6740537
282677887,58.5848193,49.6782374
282678595,58.58698,49.6580526
282678677,58.5914495,49.6626752
282678682,58.5855279,49.6630702
282678721,58.5852017,49.6660994
282678825,58.5892077,49.6579353
282678874,58.5862193,49.6853797
285891104,58.6014437,49.6914087
285891105,58.6011537,49.6962051
285891106,58.6026068,49.6991546
285891107,58.5987137,49.6970576
285891134,58.5923567,49.7013119
285891136,58.5931399,49.7041267
285891504,58.5940531,49.7094597
285891640,58.5901766,49.6945229
285891645,58.5889039,49.7029408
285891649,58.5912562,49.7023584
285891678,58.5996155,49.7053411
285892762,58.6152653,49.6758509
285892793,58.6179518,49.67952
285892794,58.6158952,49.6797882
285892795,58.6160226,49.6831527
285893022,58.6039752,49.6619912
285893023,58.6029602,49.6620625
285898962,58.5688697,49.6593041
285898965,58.568262,49.660553
285898966,58.5674238,49.6602667
285898967,58.5668803,49.6588478
285898969,58.5675677,49.6577635
285898973,58.5664868,49.6580216
285898976,58.5671354,49.6568583
285898978,58.5681178,49.6598266
285899017,58.5699856,49.6572528
285899021,58.573574,49.6540512
285899037,58.5732935,49.6549163
285899038,58.5670795,49.6592733
285899039,58.5692748,49.657725
285899040,58.5726563,49.655681
285899047,58.5728817,49.6578522
285899050,58.5732521,49.6573864
285899051,58.5723202,49.6546329
285899074,58.5735967,49.6558155
285899075,58.5724622,49.6572811
285899215,58.5716179,49.6548797
285899216,58.5698338,49.6556754
285899261,58.5661137,49.6572129
285899262,58.5691217,49.6519016
285899263,58.5691603,49.6532976
285899268,58.568529,49.6529465
285899271,58.5680359,49.6511584
285899290,58.5692387,49.6559404
285899294,58.5691306,49.6559439
285899381,58.5673442,49.6521188
285899535,58.5668875,49.6529562
285899538,58.5664036,49.6538034
285899611,58.5675474,49.6561672
285899832,58.5709918,49.6537536
285899833,58.5708211,49.6537575
285899920,58.5699315,49.6514789
285900038,58.57177,49.6563881
285900443,58.5748351,49.6548466
285900444,58.5740436,49.6517147
285900445,58.5747977,49.6510303
285900446,58.5758119,49.6503405
285900454,58.573489,49.6465019
285900455,58.5730344,49.6465817
285900464,58.5790686,49.6614249
285900550,58.5719073,49.6607853
285900591,58.579221,49.6674023
285900617,58.5791832,49.6613832
285900760,58.5756869,49.6548775
285900825,58.577041,49.6637476
285900850,58.5763983,49.6566551
285900852,58.5752605,49.6587138
285900853,58.5749281,49.6593458
285900898,58.57639,49.6615559
285900922,58.5813106,49.6592029
285900940,58.5826364,49.6632843
285900987,58.5834073,49.6689242
285901018,58.5803642,49.6686236
285901019,58.5807143,49.6672381
285901020,58.5815541,49.6697079
285901087,58.5774947,49.6744453
285901141,58.5812787,49.6845691
285901144,58.5794648,49.6742689
285901148,58.5825444,49.6722924
285901149,58.5822797,49.6730851
285901160,58.5796983,49.675468
285901381,58.5794606,49.6845887
285901459,58.5776085,49.6806532
285901467,58.5784572,49.6846119
285901483,58.5809435,49.6779058
285901597,58.5825014,49.680336
285901611,58.5838206,49.6790711
285901612,58.5829392,49.6758193
285901691,58.5897517,49.6883285
285901859,58.5875885,49.6875747
285901860,58.5887769,49.6879618
285901863,58.5942548,49.688257
285901925,58.5963206,49.6881575
285901952,58.5964275,49.6915326
285902327,58.6002742,49.6920028
285902332,58.5987918,49.6879936
285902401,58.6009509,49.6869642
285902593,58.5745539,49.6748767
285902974,58.572697,49.6848256
285902976,58.5697541,49.6936473
285920957,58.5731472,49.6951728
285920966,58.5762494,49.6992659
285921009,58.5782601,49.6962508
285921018,58.5735335,49.6977392
285921055,58.5765143,49.6959713
285921128,58.5773532,49.6987651
285921271,58.5780958,49.6990618
285921273,58.5784328,49.6936853
285921284,58.5785377,49.6927366
285921373,58.5782882,49.6957982
285921375,58.5801364,49.6958642
285921615,58.5827443,49.703049
285921616,58.582707,49.7006981
285921928,58.5810822,49.689124
285921942,58.5777088,49.6898895
285922019,58.5816092,49.6887993
285922737,58.6062443,49.68918
285923210,58.6038061,49.6901166
285923213,58.6038912,49.6865793
285923336,58.6055215,49.6861681
285923337,58.6064809,49.6868946
285923338,58.6064301,49.6840726
285924015,58.6086556,49.6829613
285924016,58.6087648,49.6839074
285924022,58.6097621,49.6868156
285924556,58.6081401,49.6883849
285924564,58.6067894,49.6854356
285924566,58.606451,49.6854435
285924577,58.6094364,49.6860185
285924578,58.6089043,49.6865093
285924712,58.6095165,49.6877291
285924716,58.6024175,49.6903086
285924722,58.6070956,49.6832315
285925212,58.6021821,49.6827038
285925260,58.6037744,49.6825586
285925881,58.6067452,49.6569489
285925882,58.6066909,49.6493091
285927206,58.6050902,49.6493435
285927207,58.6060409,49.6492939
285927795,58.6123159,49.68609
285927884,58.6096607,49.6567336
285927965,58.6097594,49.6585774
285927972,58.6103137,49.6859268
285927973,58.6107257,49.6869662
285928121,58.605096,49.6544698
285928122,58.6066933,49.6543811
285929062,58.6080818,49.6516837
285929375,58.6096249,49.6538618
285929379,58.6081651,49.6568459
285929385,58.6084395,49.671864
285929776,58.6050731,49.6518874
285929907,58.6144503,49.6851023
285930079,58.6119859,49.683594
285930080,58.6137482,49.6833619
285930470,58.6128346,49.6611701
285930471,58.6127447,49.6581381
285931104,58.6180318,49.661982
285931107,58.6179534,49.6563465
285931782,58.6175587,49.659208
285931834,58.6175242,49.6630141
285932145,58.6168282,49.6640789
286910639,58.6408102,49.6252147
286910653,58.6407176,49.6212676
286910656,58.6329042,49.6325145
286910660,58.6313009,49.634775
287019926,58.5775282,49.5965974
287021468,58.5813368,49.5861803
287021475,58.6066988,49.5844104
287021476,58.6090209,49.5839722
287021477,58.6131226,49.5882384
287021799,58.584261,49.5837842
287022629,58.5894976,49.6037137
287022631,58.5920801,49.6107303
287022632,58.5924917,49.6136212
287022633,58.5927437,49.6155255
287022645,58.5971483,49.584103
287022722,58.6027047,49.6186333
287022773,58.5969939,49.602449
287022854,58.5907917,49.6069008
287022958,58.5920576,49.6002826
287022959,58.5920424,49.590623
287023213,58.6051844,49.5916622
287023214,58.6089174,49.5920481
287023350,58.586863,49.5906906
287023351,58.5868377,49.585759
287023451,58.586861,49.5901575
287023453,58.5861285,49.5898794
287023454,58.5844978,49.5926381
287023508,58.5842882,49.5859598
287023547,58.5852293,49.5880084
287023549,58.5836049,49.5909301
287023778,58.5847014,49.588988
287023864,58.6065781,49.5838563
287025634,58.638035,49.6133575
287025691,58.6367696,49.6130994
287025756,58.6329625,49.6192611
287026041,58.6373358,49.626146
287026110,58.6353633,49.6255402
287026119,58.6342876,49.6272359
287026120,58.6335961,49.6253956
287026200,58.6350964,49.6293513
287026322,58.6431978,49.6134108
287026323,58.6443405,49.6162463
287026538,58.6393969,49.6186719
287026603,58.6446852,49.6228478
287610081,58.6170981,49.5751178
287610155,58.6053254,49.6033153
287610156,58.6024554,49.6034879
287610206,58.605998,49.5992597
287610219,58.6074629,49.6113226
287610220,58.6026218,49.6115182
287610307,58.6201767,49.6341199
287610434,58.6128938,49.6093412
287610435,58.6126986,49.6094896
287610480,58.6193635,49.610615
307063174,58.6344356,49.6031607
307063177,58.6347378,49.5969398
307063194,58.636906,49.5911914
307063207,58.6388642,49.5896045
307352216,58.5584424,49.6661704
317279659,58.5874963,49.6377641
418797718,58.5856914,49.6119281
420276770,58.6506781,49.6020576
420276774,58.6505939,49.6000942
420276895,58.600469,49.5829059
420276897,58.5982646,49.5777196
420276903,58.5960288,49.5561492
420276985,58.6548245,49.6157034
420277105,58.6447503,49.6030567
420277116,58.639912,49.6118208
420277117,58.6381025,49.6119772
420277118,58.6368023,49.6117741
424262668,58.5963212,49.5976409
424262684,58.5964037,49.5962448
424262697,58.5969636,49.5945964
424262723,58.5958347,49.600249
424262730,58.5924786,49.5965043
424262740,58.594863,49.5956411
424262746,58.5944249,49.5959852
424262753,58.5941205,49.5955542
424262761,58.5941246,49.5906071
424262775,58.5941187,49.5941892
424262869,58.5961445,49.5994282
424262885,58.5950982,49.5962192
424262890,58.5951429,49.6002501
424262901,58.5949158,49.5951873
424262914,58.5950714,49.5961424
424262923,58.594118,49.5910925
424262940,58.5920434,49.5916848
424262944,58.5924385,49.5916672
424262948,58.5920484,49.5965749
424262953,58.5931862,49.5928333
424262957,58.5924441,49.592857
424262959,58.5931649,49.5949628
424262963,58.5924786,49.5949628
424262965,58.5931415,49.5959689
424262968,58.5924786,49.5959689
424262971,58.5924786,49.5941902
424262974,58.5931824,49.5938964
424262976,58.5924773,49.5938964
424262977,58.5965446,49.5949178
424262978,58.5966293,49.5946016
424262984,58.5955545,49.5930624
424262985,58.5962716,49.5938695
424263052,58.5955348,49.5905896
424263058,58.5961198,49.5930624
424263064,58.5969483,49.5914124
424263073,58.5955427,49.5914491
424263133,58.5969614,49.5940814
424263162,58.5962684,49.5914457
424263254,58.5962716,49.5940793
424263266,58.595523,49.5935444
424263332,58.5951076,49.5972709
424263350,58.5936962,49.5975783
424263351,58.5951187,49.5994258
424263352,58.5931355,49.5995029
424263353,58.5941962,49.5994542
424263358,58.5941853,49.5975532
424263458,58.5931414,49.6002655
424263502,58.5924765,49.5965773
424263582,58.5920507,49.5942149
424263592,58.5911039,49.5942171
424263604,58.596268,49.5917996
424263613,58.596114,49.5924527
424263630,58.5955519,49.5924593
424263671,58.5925916,49.6002699
424263683,58.5925796,49.5991809
424263810,58.5936986,49.5986477
424263829,58.5941901,49.5986547
424263843,58.5958382,49.596497
424263950,58.5920462,49.5973198
424263954,58.5911224,49.5974161
424263960,58.5918694,49.5973624
424263965,58.5918861,49.5997526
424263985,58.592045,49.5917713
424264016,58.5916107,49.5917737
424264065,58.5920593,49.5936749
424264066,58.591159,49.5935205
424264069,58.5911376,49.5914708
424264105,58.5897609,49.5931912
424264117,58.5900237,49.6000562
424264158,58.5900974,49.6028701
424264205,58.5882174,49.6003176
424264259,58.5891783,49.5953191
424264336,58.5868517,49.5952873
424264544,58.590023,49.6012321
424264637,58.5891651,49.5906448
424264650,58.5897583,49.5922279
424264692,58.589607,49.6021403
424264706,58.5897884,49.6019715
424264727,58.5880223,49.5973565
424264768,58.5896021,49.6014615
424264845,58.5886382,49.59531
424264853,58.5894675,49.5997927
424264868,58.5897182,49.6017341
424264869,58.5907378,49.597536
424264872,58.5908172,49.5973678
424264922,58.5908502,49.5977285
424264931,58.5897563,49.5975578
424264975,58.5898277,49.6012672
424264994,58.5897355,49.5997183
424265093,58.5873721,49.5981093
424265102,58.5881119,49.595343
424265122,58.5877692,49.5973732
424265131,58.5886573,49.5961972
424265135,58.5881301,49.5962337
424265141,58.5873869,49.5951955
424265152,58.5875997,49.5976783
424265204,58.5908196,49.5939687
424265215,58.5897517,49.5939861
424265239,58.5908039,49.5914726
424265244,58.5879637,49.5951881
424265266,58.5874592,49.5906724
424265289,58.5874554,49.5910209
424265312,58.5891525,49.5918394
424265375,58.5887807,49.5915025
424265395,58.5877182,49.5914865
424265413,58.5877317,49.5933603
424265459,58.5879769,49.5946066
424265497,58.5888754,49.5945661
424265550,58.5880468,49.5939644
424265693,58.5888811,49.5939303
424265729,58.5890233,49.5939631
424265787,58.5892172,49.5921836
424265892,58.5892686,49.5932072
424265926,58.5893529,49.5932156
424265973,58.5892971,49.5941926
424266055,58.5890825,49.5930503
424266106,58.5880887,49.5914906
424266306,58.5894697,49.5953178
424266322,58.5918297,49.5917883
424266338,58.5918297,49.5937017
424266425,58.5886115,49.5997471
424266469,58.5885472,49.5998525
424266482,58.5884543,49.5999755
424266515,58.5886001,49.597265
424266526,58.5881418,49.5972698
425752515,58.596969,49.5956344
425752517,58.5932091,49.6291743
425752522,58.5954437,49.6212467
425752526,58.5970133,49.6135245
425752528,58.5969441,49.5905665
425752531,58.5969752,49.5968863
425752532,58.5969823,49.5983403
425752535,58.5969784,49.6002461
425752539,58.5941288,49.596491
425752543,58.5870793,49.5971133
425925820,58.5947532,49.590591
426981029,58.6015152,49.5978012
426981034,58.6002873,49.5954047
426981039,58.5996986,49.5992657
426981041,58.5999139,49.5988492
426981047,58.6003857,49.6003043
426981051,58.5994716,49.6002856
426981057,58.5986322,49.5926541
426981062,58.5973497,49.5913964
426981072,58.599889,49.5930181
426981073,58.6004066,49.5921925
426981076,58.5996166,49.5913632
426981077,58.6010106,49.5968094
426981084,58.5990544,49.5922204
426981099,58.5973975,49.5989682
426981103,58.597581,49.5999704
426981108,58.6015117,49.5995781
426981112,58.6007477,49.601251
426981138,58.6017353,49.5929121
426981141,58.5986927,49.6003651
426981143,58.5986897,49.5989086
426981146,58.6016252,49.600494
426981148,58.6013004,49.6012492
426981154,58.601087,49.5933539
426981168,58.60084,49.6015148
426981169,58.6005116,49.6012951
426981170,58.5994783,49.6006302
426981171,58.6010501,49.5975661
426981172,58.5994715,49.6013714
426981173,58.601231,49.59947
426981174,58.6009561,49.5988784
426981175,58.6001517,49.5988917
426981176,58.6004733,49.6015833
426981177,58.6004758,49.6018089
426981183,58.5980348,49.6003455
426981184,58.5977956,49.6000569
426981185,58.597389,49.5967929
426981186,58.5975367,49.5967835
426981187,58.6018309,49.6002594
426981188,58.6016316,49.6002692
426981189,58.6017762,49.5977186
426981190,58.6018081,49.5996435
426981191,58.6017415,49.593638
426981192,58.6017637,49.5958846
426981193,58.6015879,49.5978008
426981194,58.6016971,49.5978062
426981195,58.6010172,49.5959412
426981196,58.601021,49.5956632
426981198,58.6010194,49.5953921
426981204,58.6014622,49.59567
426981206,58.6014169,49.5932223
426981207,58.6010161,49.5913424
426981208,58.600978,49.5930303
426981209,58.5998926,49.5914038
426981210,58.5982565,49.5914078
426981211,58.5995587,49.5913881
426981213,58.5990263,49.5913888
426981214,58.5982342,49.5926541
426981215,58.5979301,49.5930165
426981223,58.5995494,49.5929208
427996931,58.6017433,49.5941841
427996932,58.6018704,49.6012699
427996933,58.6019087,49.6024492
427996934,58.6018539,49.6007581
427996936,58.6014157,49.5905249
427996937,58.6004818,49.6024313
427996939,58.5994744,49.6024514
427996941,58.5983633,49.6024675
427996942,58.5986977,49.6024615
427996944,58.6024274,49.6024475
427996946,58.6023086,49.5941373
427996947,58.5981241,49.5905555
427996951,58.5969747,49.5967849
427996953,58.5969784,49.5989653
427996954,58.5995922,49.5905419
427996955,58.6010222,49.5905286
428844855,58.5892085,49.5926611
428844860,58.5889459,49.5918677
428844861,58.5889368,49.5920511
428874897,58.6029113,49.6320642
428874900,58.6029554,49.6334705
428874905,58.6145845,49.6364585
428874911,58.6169497,49.6054234
428874912,58.6136983,49.6110056
428874913,58.615589,49.6290112
428874914,58.6175661,49.617607
428874915,58.6176486,49.6172468
428874917,58.6123197,49.5964879
428874918,58.6070046,49.6016138
428874919,58.6068821,49.6013438
428874920,58.6150868,49.631334
428874941,58.6239487,49.6452849
428874943,58.6223544,49.6384334
428874945,58.6088511,49.6160788
428874951,58.624441,49.6478709
429351489,58.5961949,49.5878616
429351501,58.5964307,49.5866078
429351505,58.5951929,49.5884934
429351509,58.5947466,49.5881263
429351519,58.5956888,49.5880815
429351527,58.5958286,49.5871337
429351537,58.5954249,49.5861498
429351542,58.5967519,49.5879668
429351576,58.594825,49.5897069
429351578,58.5947812,49.5894161
429351591,58.5933471,49.5876993
429351596,58.5929752,49.5888272
429351639,58.5952772,49.5888065
429351640,58.5967397,49.586672
429351642,58.5955538,49.5861095
429351643,58.5964215,49.5878466
429351644,58.5958666,49.5862613
429351646,58.596459,49.5864865
429351648,58.5970055,49.5864443
429351649,58.5954955,49.5861316
429351650,58.5969465,49.5879915
429351663,58.5952041,49.5880815
429351665,58.596943,49.5894572
429351666,58.5953426,49.5895571
429351668,58.5952876,49.5897898
429351669,58.5952596,49.5894118
429351671,58.5938015,49.5903769
429351677,58.5930729,49.5888267
429351687,58.5925691,49.5906119
429351688,58.5923559,49.5906144
429351732,58.5930028,49.5906204
429351733,58.593611,49.5906044
429351735,58.5938051,49.5906021
429351737,58.5952876,49.5905846
429351738,58.5963994,49.5905714
429895209,58.5935029,49.6065309
429895212,58.5926861,49.6048874
429895215,58.5932679,49.6053563
429895227,58.5928018,49.6065583
429895231,58.5930756,49.6126808
429895233,58.5941106,49.6125817
429895234,58.5942269,49.6121493
429895240,58.5954756,49.6117133
429895242,58.5942547,49.6100574
429895247,58.5947508,49.6117145
429895250,58.5925969,49.6101162
429895252,58.5927239,49.612009
429895254,58.5933796,49.6104719
429895256,58.593899,49.6103201
429895257,58.5934533,49.6115886
429895259,58.5939035,49.611573
429895260,58.5956915,49.609858
429895262,58.5947392,49.6099734
429895265,58.5953161,49.6108087
429895266,58.5956693,49.6125964
429895276,58.5937802,49.6096241
429895290,58.59377,49.6048832
429895292,58.5924463,49.6057103
429895293,58.5922572,49.6073961
429895295,58.5916847,49.6082156
429895297,58.5912379,49.6070593
429895298,58.5947459,49.6108016
429895300,58.5947495,49.610295
429895302,58.5946107,49.6120698
429895304,58.594608,49.6126033
429895305,58.5933546,49.6125879
429895308,58.5927062,49.6104592
429895309,58.5942661,49.612046
429895315,58.5923388,49.6054463
429895316,58.5917912,49.6062506
429895318,58.5919703,49.6058651
430368368,58.5959966,49.6110731
430368440,58.5946957,49.604979
430368446,58.5954412,49.6064304
430368455,58.5950175,49.6069029
430368492,58.5964521,49.6111081
430368495,58.5968348,49.6117702
430368507,58.5957926,49.6097016
430368518,58.5967352,49.6089841
430368528,58.5963458,49.6078306
430368529,58.595022,49.6049696
430368530,58.5960985,49.606615
430368532,58.5960923,49.6052409
430368534,58.5958154,49.6066323
430368535,58.5958232,49.6064438
430368536,58.5957939,49.6048931
430368538,58.595745,49.6074792
430368539,58.5964847,49.6116894
430368541,58.5963699,49.606603
430368542,58.596356,49.6052606
430368544,58.5961687,49.6052637
430368546,58.5962958,49.6052664
430368550,58.5946286,49.6067738
430368553,58.5954215,49.60724
430368555,58.5954,49.6094369
430368557,58.5942809,49.60983
430368559,58.595243,49.6098389
430368560,58.5954828,49.6098411
430368561,58.5937631,49.6071642
430368563,58.5937687,49.6067685
430368564,58.5956919,49.610326
430368566,58.5957638,49.6072207
430368568,58.5963444,49.608424
430368578,58.596504,49.6089843
430368590,58.5964617,49.6042293
430368591,58.5967356,49.6042244
430368593,58.5946944,49.604267
430368595,58.5963742,49.6042319
430368600,58.5937776,49.6042542
430368601,58.5910473,49.6065554
430368603,58.5918501,49.6053803
430368606,58.5970104,49.6118588
430368607,58.596997,49.6042184
430368608,58.5957704,49.604245
430421271,58.598775,49.6105543
430421413,58.599835,49.6113891
430421414,58.6000676,49.6111831
430421439,58.5972412,49.6098088
430421442,58.5987625,49.6097878
430421456,58.5998246,49.6099275
430421459,58.6002512,49.6095323
430421463,58.6006073,49.6087249
430421469,58.6020662,49.6110665
430421476,58.60139,49.6047273
430421477,58.600793,49.6057091
430421482,58.6006764,49.6050583
430421484,58.6014086,49.608299
430421486,58.6005595,49.607701
430421497,58.5991343,49.604603
430421498,58.5991047,49.6032375
430421499,58.6000196,49.6046396
430421501,58.6001923,49.6045442
430421503,58.5983441,49.6034906
430421504,58.5973741,49.6036094
430421542,58.6015377,49.6121945
430421550,58.6001493,49.6031286
430421552,58.6003284,49.6056956
430421553,58.6003538,49.6087164
430421554,58.6001643,49.6086569
430421555,58.6003583,49.6077132
430421557,58.5998909,49.6072023
430421558,58.5978561,49.603592
430421559,58.6008253,49.610836
430421560,58.6015647,49.6108666
430421561,58.602053,49.6109122
430421562,58.6006892,49.6047261
430421563,58.5980655,49.6123225
430421564,58.6022715,49.6123369
430421565,58.6015316,49.6123176
430421566,58.6020779,49.6123227
430421567,58.6019908,49.608406
430421568,58.6019712,49.6060916
430421569,58.6013921,49.6059279
430421570,58.6001744,49.6032502
430421571,58.6005343,49.603374
430421572,58.6013917,49.6033382
430421573,58.5979949,49.6099923
430421574,58.5979798,49.6087481
430421575,58.5979934,49.6097857
430421576,58.598007,49.6105509
430421577,58.5980086,49.6113874
430421578,58.5980387,49.6117824
430421579,58.5986718,49.6117225
430421580,58.6015459,49.6083896
430421581,58.6015426,49.6095304
430421582,58.6015028,49.606114
430421583,58.6014795,49.6047186
430421584,58.6002082,49.6123127
430421585,58.6013912,49.6057117
430421586,58.5973737,49.6043874
430421587,58.6008472,49.6106643
430421588,58.602242,49.60971
430421589,58.6016395,49.6097093
430421590,58.6018451,49.6097111
430421592,58.600241,49.6049972
430865052,58.5986702,49.6059545
430865055,58.5986845,49.6055119
430865058,58.5985055,49.6064412
430865127,58.598687,49.6044237
430865128,58.5976734,49.6048876
430865129,58.597693,49.6060356
430865141,58.5972348,49.6050624
430865142,58.5972591,49.6060581
430865143,58.5975703,49.6071357
430865145,58.5972067,49.6073302
430865148,58.5983497,49.604577
430865151,58.598489,49.6054915
430865153,58.5984755,49.6061884
430865220,58.5984772,49.6078687
430865222,58.598425,49.6061763
430865233,58.5986467,49.6061889
430865235,58.5985376,49.6061544
430865241,58.5985196,49.6060509
430865243,58.5985102,49.6056413
430865262,58.5975115,49.6081888
430865266,58.5975045,49.6070331
430865268,58.5975087,49.6072477
430865275,58.5979002,49.6099972
430865288,58.5972395,49.6093821
430865291,58.5982804,49.6087363
430865293,58.598765,49.6086968
430865294,58.5990645,49.6087086
430865298,58.5989589,49.6087041
430865300,58.5985095,49.6087214
430865303,58.59723,49.6087516
430865305,58.5975064,49.608755
430865307,58.5975029,49.6070778
430865343,58.6022921,49.6128199
430865345,58.6000174,49.6128314
430865347,58.5994481,49.6128311
430865370,58.5965922,49.600249
430865382,58.5966707,49.6042257
430865401,58.5968894,49.6050438
430865402,58.5968918,49.6069189
430865403,58.5964644,49.6025739
430865404,58.5962955,49.6025784
430865408,58.5957009,49.6040613
431892885,58.5992557,49.5882082
431892962,58.5992119,49.5866642
431893056,58.6007203,49.5882551
431893059,58.6012744,49.5882293
431893060,58.6005906,49.5882573
431893064,58.6007346,49.5889262
431893070,58.6011939,49.5896776
431893076,58.6018856,49.5896838
431893088,58.6008439,49.5856244
431893090,58.6004813,49.5874876
431893091,58.6007369,49.5890481
431893095,58.5995324,49.5873746
431893096,58.5997965,49.5873661
431893104,58.59787,49.5869486
431893107,58.6007344,49.5864978
431893115,58.6011246,49.5872352
431893134,58.6006349,49.5851107
431893143,58.5988076,49.5882123
431893159,58.5999469,49.5897012
431893185,58.6011907,49.589168
431893188,58.6015383,49.5901954
431893207,58.601981,49.5928668
431893215,58.5986829,49.5875927
431893229,58.6011248,49.5874367
431893230,58.6007941,49.5874681
431893246,58.5998037,49.5865314
431893248,58.5999958,49.5865235
431893250,58.5995052,49.5856769
431893254,58.5999509,49.5881337
431893257,58.6005908,49.5880498
431893259,58.6005908,49.5878574
431893261,58.6006097,49.5877406
431893263,58.6010747,49.5882203
431893266,58.6010782,49.5890321
431893268,58.6000326,49.5896936
431893270,58.6009464,49.5895597
431893272,58.5972398,49.5892337
431893275,58.6017077,49.5890741
